pid,rank,title,author,journal,year,category,weighted_score,weighted_std,source,e2_override,e3_merged,round1_avg_std,round2_avg_std,std_improvement,round1_max_std,round2_max_std,dimensions_converged,total_dimensions,round1_err_category,top30,top60,top101_e2_candidate,top101_rank,top101_score,top101_weighted_std,top101_source,top101_reason,top50_proportional,top50_rank,top50_score,top50_weighted_std,problem_originality_avg,problem_originality_std,problem_originality_method,literature_insight_avg,literature_insight_std,literature_insight_method,analytical_framework_avg,analytical_framework_std,analytical_framework_method,logical_coherence_avg,logical_coherence_std,logical_coherence_method,conclusion_consensus_avg,conclusion_consensus_std,conclusion_consensus_method,forward_extension_avg,forward_extension_std,forward_extension_method
586,859,生物医学研究伦理规制的法治化,赵鹏[1],中国法学,2021,环境与资源保护法学,77.66,7.68,E1,False,,14.97,6.8,8.17,22.3,12.6,4,6,,0,0,0,,,,,,0,,,,65.5,12.56,mean(4),75.75,6.99,mean(4),77.75,8.42,mean(4),85,2.45,mean(4),84.75,4.72,mean(4),78,5.72,mean(4)
817,860,论民法对合同行政审批的立法态度,马新彦,中国法学,2016,民商法学,77.65,11.75,E1,False,,16.38,8.98,7.4,30.4,24.0,4,6,,0,0,0,,,,,,0,,,,62.5,23.98,mean(4),83,6.22,mean(4),75,10.89,mean(4),84.25,4.92,mean(4),86.5,5.97,mean(4),79.5,1.91,mean(4)
1378,861,土地征收决定不是终裁行为——以行政复议法第30条第2款为中心,熊樟林,法学研究,2017,宪法学与行政法学,77.63,10.15,E1,False,,12.75,7.98,4.77,26.4,24.0,5,6,,0,0,0,,,,,,0,,,,71,24.04,mean(4),77.25,2.22,mean(4),68.25,7.41,mean(4),86.5,3.0,mean(4),84.25,4.35,mean(4),54.25,6.99,mean(4)
218,862,刑事对物之诉的初步研究,陈瑞华[1],中国法学,2019,刑法学,77.57,4.98,E1,False,,11.15,4.55,6.6,20.2,10.9,5,6,,0,0,0,,,,,,0,,,,72.25,5.91,mean(4),65.75,10.9,mean(4),76.75,4.27,mean(4),85.25,0.5,mean(4),85,0.0,mean(4),74.25,5.68,mean(4)
589,863,电子商务平台经营者安保责任研究,王道发[1],中国法学,2019,民商法学,77.57,5.27,E1,False,,15.45,5.47,9.98,28.3,7.6,6,6,,0,0,0,,,,,,0,,,,70.5,4.2,mean(4),77.5,7.59,mean(4),74.25,7.41,mean(4),78,3.27,mean(4),84.5,4.12,mean(4),63.25,6.18,mean(4)
915,864,个人信息民法保护的模式选择,王成[1],中国社会科学,2019,民商法学,77.57,8.87,E1,False,,16.45,9.5,6.95,32.3,25.0,3,6,,0,0,0,,,,,,0,,,,72,5.72,mean(4),77,8.52,mean(4),62.25,25.01,mean(4),85.25,5.25,mean(4),85.5,0.58,mean(4),71.75,11.9,mean(4)
207,865,内幕交易违法所得司法判断规则研究,刘宪权,中国法学,2015,刑法学,77.56,9.41,E1,False,,17.9,9.23,8.67,26.7,13.2,2,6,,0,0,0,,,,,,0,,,,79.25,7.18,mean(4),71,11.6,mean(4),76,9.52,mean(4),70,13.23,mean(3),85.5,3.32,mean(4),66.25,10.59,mean(4)
238,866,刑法干预前置化的理性反思,王强军[1],中国法学,2021,刑法学,77.54,7.58,E1,False,,14.73,6.93,7.8,27.2,16.0,4,6,,0,0,0,,,,,,0,,,,65.5,12.56,mean(4),77.75,1.26,mean(4),67.75,16.05,mean(4),81.5,2.52,mean(4),83,3.83,mean(4),80,5.35,mean(4)
1872,867,人工智能对刑事证明结构的影响及其制度因应,沈磊[1],法学研究,2025,诉讼法学,77.54,8.5,E1,False,,13.8,7.08,6.72,24.6,13.1,3,6,,0,0,0,,,,,,0,,,,67.75,13.07,mean(4),67.5,9.98,mean(4),84.25,8.66,mean(4),84.5,4.51,mean(4),85.75,1.5,mean(4),77,4.69,mean(4)
652,868,署名权主体规则的困惑及思考,张玲,中国法学,2017,知识产权法学,77.53,9.33,E1,False,,14.38,8.5,5.88,24.0,20.6,4,6,,0,0,0,,,,,,0,,,,61.25,20.56,mean(4),83.5,2.38,mean(4),78.5,5.74,mean(4),82.5,3.32,mean(4),79.5,4.2,mean(4),65.75,14.8,mean(4)
1074,869,论大数据时代的个人数据权利,程啸[1],中国社会科学,2018,民商法学,77.53,7.76,E1,False,,19.98,7.03,12.95,33.4,12.2,4,6,,0,0,0,,,,,,0,,,,69.25,12.2,mean(4),82.75,4.57,mean(4),67.5,12.15,mean(4),83.75,4.19,mean(4),84.25,1.5,mean(4),48.75,7.5,mean(4)
1369,870,国家治理视野下多元解纷机制的调整与重塑,顾培东[1],法学研究,2023,法学理论,77.49,6.51,E1,False,,17.27,6.27,11.0,26.1,9.7,4,6,,0,0,0,,,,,,0,,,,78.5,6.03,mean(4),67.5,8.23,mean(4),67.75,9.67,mean(4),80.5,5.0,mean(4),77.5,3.32,mean(4),78.75,5.38,mean(4)
1664,871,破产视角下的抵销,许德风[1],法学研究,2015,民商法学,77.49,9.56,E1,False,,15.65,6.67,8.98,27.5,21.8,4,6,,0,0,0,,,,,,0,,,,60,21.79,mean(3),79.33,5.13,mean(3),79.33,9.81,mean(3),87.75,2.06,mean(4),80.67,1.15,mean(3),78,0.0,mean(3)
1680,872,类案适用的司法论证,杨知文[1],法学研究,2022,法学理论,77.47,6.88,E1,False,,14.48,6.95,7.53,18.9,10.5,3,6,,0,0,0,,,,,,0,,,,65.25,8.58,mean(4),81.25,4.79,mean(4),74.5,10.54,mean(4),85.75,2.87,mean(4),76.75,8.88,mean(4),51.5,6.03,mean(4)
1210,873,体系化视角下的意定代理权来源,尹飞,法学研究,2016,民商法学,77.46,8.0,E1,False,,15.45,6.87,8.58,22.9,14.2,4,6,,0,0,0,,,,,,0,,,,61.75,14.22,mean(4),84.5,2.65,mean(4),77.75,9.11,mean(4),81,5.35,mean(4),82.75,5.56,mean(4),76.75,4.27,mean(4)
1186,874,交警非现场执法的规范构建,余凌云,法学研究,2021,宪法学与行政法学,77.44,7.4,E1,False,,13.97,5.78,8.18,23.4,14.2,5,6,,0,0,0,,,,,,0,,,,63.25,14.22,mean(4),85,4.97,mean(4),70,6.27,mean(4),84,4.24,mean(4),83.75,2.06,mean(4),77.5,2.89,mean(4)
49,875,《民法总则》民商合一中国模式之检讨,李建伟[1],中国法学,2019,民商法学,77.43,9.53,E1,False,,13.82,8.12,5.7,22.9,17.7,4,6,,0,0,0,,,,,,0,,,,66.75,15.13,mean(4),84.5,2.65,mean(4),58.25,17.75,mean(4),88,6.73,mean(4),85,2.45,mean(4),79.5,4.2,mean(4)
1833,876,预防刑法的扩张及其限度,何荣功,法学研究,2017,刑法学,77.43,6.3,E1,False,,18.45,6.35,12.1,29.9,16.1,5,6,,0,0,0,,,,,,0,,,,75.5,5.51,mean(4),73.5,1.73,mean(4),56.75,16.09,mean(4),87,6.22,mean(4),84.25,4.35,mean(4),76.75,4.27,mean(4)
1192,877,从关键证人回归必要证人：关键证人出庭作证逻辑反思,陈卫东[1],法学研究,2023,诉讼法学,77.37,10.13,E1,False,,12.42,7.8,4.62,26.1,21.6,5,6,,0,0,0,,,,,,0,,,,66.75,21.56,mean(4),70.75,6.75,mean(4),77.25,7.27,mean(4),87.25,2.63,mean(4),87.75,5.44,mean(4),72.25,3.1,mean(4)
1566,878,民刑交叉诉讼关系处理的规则与法理,"张卫平[1,2]",法学研究,2018,刑法学,77.37,8.09,E1,False,,16.58,7.43,9.15,24.4,14.2,3,6,,0,0,0,,,,,,0,,,,73.75,9.6,mean(4),69.25,14.22,mean(4),77.25,1.5,mean(4),78.25,6.13,mean(4),80.75,5.06,mean(4),73.75,8.1,mean(4)
452,879,新出土金文所见西周罚金刑研究,雷安军[1],中国法学,2020,法律史,77.35,8.15,E1+E2,True,,17.52,6.85,10.67,30.3,16.0,5,6,,0,0,1,105,77.35,8.15,E1+E2,coverage_minimum,0,,,,79.0,11.22,median(8) [E1+E2],78.0,1.83,median(8) [E1+E2],55.0,15.57,median(8) [E1+E2],82.5,5.73,median(8) [E1+E2],82.0,5.33,median(8) [E1+E2],57.5,8.07,median(8) [E1+E2]
898,880,重复诉讼规制研究：兼论“一事不再理”,张卫平[1],中国法学,2015,诉讼法学,77.35,12.45,E1,False,,17.13,11.5,5.63,37.5,34.0,4,6,,0,0,0,,,,,,0,,,,69.5,17.41,mean(4),77.25,1.5,mean(4),65,34.05,mean(4),85.75,5.19,mean(4),84.75,4.72,mean(4),76.25,6.24,mean(4)
1747,881,认罪认罚案件量刑建议研究,陈卫东[1],法学研究,2020,刑法学,77.35,4.55,E1,False,,13.05,4.67,8.38,19.1,10.8,5,6,,0,0,0,,,,,,0,,,,75.75,1.5,mean(4),74.25,7.14,mean(4),60.5,10.85,mean(4),82.75,3.59,mean(4),84.25,1.5,mean(4),79.75,3.5,mean(4)
1533,882,明清时期地权秩序的构造及其启示,汪洋,法学研究,2017,环境与资源保护法学,77.32,12.57,E1,False,,15.83,9.28,6.55,29.8,25.1,4,6,,0,0,0,,,,,,0,,,,66.25,25.14,mean(4),75,12.08,mean(4),75,6.22,mean(4),85.25,5.74,mean(4),80,4.08,mean(4),78.5,2.52,mean(4)
1662,883,"破产法的指标化进路及其检讨——以世界银行""办理破产""指标为例",高丝敏,法学研究,2021,民商法学,77.32,14.25,E1,False,,16.75,11.0,5.75,33.5,30.3,4,6,,0,0,0,,,,,,0,,,,63.25,30.3,mean(4),83.75,1.5,mean(4),59,26.26,mean(4),84.5,3.0,mean(4),85.75,1.5,mean(4),80.75,3.4,mean(4)
155,884,传销犯罪的司法限缩与立法完善,"印波[1,2]",中国法学,2020,刑法学,77.31,15.4,E1,False,,22.23,13.05,9.18,42.3,40.1,3,6,1-empty-status,0,0,0,,,,,,0,,,,75.25,14.38,mean(4),60,40.1,mean(4),73.25,14.17,mean(4),79.5,1.91,mean(4),82.5,3.32,mean(4),80,4.4,mean(4)
703,885,认罪认罚从宽制度的基本内涵,孙长永[1],中国法学,2019,刑法学,77.31,11.48,E1,False,,17.43,11.48,5.95,26.7,19.5,3,6,,0,0,0,,,,,,0,,,,63.75,19.47,mean(4),84,1.41,mean(4),70.25,19.4,mean(4),87.75,4.86,mean(4),85.75,5.91,mean(4),55,17.8,mean(4)
1242,886,免除刑罚制度的比较考察,曾文科,法学研究,2017,刑法学,77.31,8.54,E1,False,,16.13,8.0,8.13,23.6,22.0,4,6,,0,0,0,,,,,,0,,,,75.75,4.35,mean(4),73,22.05,mean(4),69.25,13.25,mean(4),77.25,1.5,mean(4),83.75,3.86,mean(4),78.75,2.99,mean(4)
1677,887,税收构成要件理论的反思与再造,叶金育[1],法学研究,2018,经济法学,77.29,8.07,E1,False,,10.47,6.27,4.2,24.7,18.9,5,6,,0,0,0,,,,,,0,,,,56.25,18.87,mean(4),80.25,2.63,mean(4),92.5,2.52,mean(4),86,4.9,mean(4),84.5,1.91,mean(4),57.75,6.75,mean(4)
1095,888,赌博的法律规制,许德风,中国社会科学,2016,民商法学,77.26,7.83,E1,False,,13.78,6.33,7.45,19.9,11.6,4,6,,0,0,0,,,,,,0,,,,67,10.52,mean(4),61.75,11.64,mean(4),78.5,5.2,mean(4),86,6.06,mean(4),85,2.45,mean(4),80.75,2.22,mean(4)
254,889,反不正当竞争法对未注册商标的有效保护及其制度重塑,黄汇[1],中国法学,2022,知识产权法学,77.24,9.82,E1,False,,15.92,7.75,8.17,28.6,21.5,4,6,,0,0,0,,,,,,0,,,,61.25,21.5,mean(4),83.25,2.06,mean(4),71.5,11.09,mean(4),86.75,3.2,mean(4),88.75,4.35,mean(4),78,4.32,mean(4)
793,890,论我国行政法上的成本收益分析原则:理论证成与适用展开,郑雅方[1],中国法学,2020,宪法学与行政法学,77.24,6.34,E1,False,,13.93,5.73,8.2,20.4,11.1,5,6,,0,0,0,,,,,,0,,,,63.75,11.09,mean(4),75,4.76,mean(4),82.5,2.52,mean(4),83,4.16,mean(4),84.75,5.25,mean(4),62.5,6.45,mean(4)
1892,891,数字平台监管模式的系统论重构,余成峰[1],中国法学,2025,经济法学,77.24,9.37,E1,False,,13.78,6.75,7.03,27.1,19.8,4,6,,0,0,0,,,,,,0,,,,63.5,19.81,mean(4),78.25,8.3,mean(4),73,6.27,mean(4),87.25,2.87,mean(4),83.5,1.73,mean(4),71.25,1.5,mean(4)
388,892,我国民法典中的成年人自主监护:理念与规则,费安玲[1],中国法学,2019,民商法学,77.21,5.24,E1,False,,13.4,4.82,8.58,24.5,8.5,5,6,,0,0,0,,,,,,0,,,,67.75,7.41,mean(4),75.5,3.0,mean(4),75,8.52,mean(4),82,2.83,mean(4),76,4.24,mean(4),78.75,2.99,mean(4)
1722,893,行政行为程序瑕疵的指正,杨登峰,法学研究,2017,宪法学与行政法学,77.21,7.95,E1,False,,19.78,7.82,11.97,38.8,12.3,3,6,,0,0,0,,,,,,0,,,,66.25,6.29,mean(4),70.5,12.29,mean(4),80,6.27,mean(4),85.5,9.0,mean(4),81.75,4.35,mean(4),74.25,8.66,mean(4)
1105,894,WTO《多方临时上诉仲裁安排》:基于仲裁的上诉替代,石静霞[1],法学研究,2020,国际法学,77.19,6.92,E1,False,,17.53,6.83,10.7,23.6,13.5,4,6,,0,0,0,,,,,,0,,,,77,4.16,mean(4),74,10.46,mean(4),52.75,13.5,mean(4),86.25,4.19,mean(4),82,5.72,mean(4),74.25,2.87,mean(4)
417,895,损害救济新旧法适用选择的过渡法规则,刘国乾,中国法学,2018,民商法学,77.16,8.96,E1,False,,15.62,6.3,9.32,26.9,19.9,5,6,,0,0,0,,,,,,0,,,,60,19.87,mean(4),75.5,6.61,mean(4),84.25,1.5,mean(4),86.5,5.97,mean(4),84,1.41,mean(4),73,2.45,mean(4)
1086,896,论算法的法律规制,"丁晓东[1,2]",中国社会科学,2020,民商法学,77.16,10.38,E1,False,,15.0,7.72,7.28,29.1,24.2,5,6,,0,0,0,,,,,,0,,,,58,24.25,mean(3),85.5,3.32,mean(4),76.25,3.5,mean(4),85.5,6.61,mean(4),79.75,3.3,mean(4),71,5.35,mean(4)
1288,897,准抽象危险犯概念之提倡,陈洪兵[1],法学研究,2015,刑法学,77.16,7.77,E1,False,,14.92,7.02,7.9,25.3,14.6,4,6,,0,0,0,,,,,,0,,,,66.25,14.57,mean(4),79.75,4.65,mean(4),74.75,7.8,mean(4),84.25,2.87,mean(4),79.33,2.31,mean(3),53.25,9.95,mean(4)
1751,898,论刑事远程审判的制度规制,崔永存[1],法学研究,2023,民商法学,77.16,10.71,E1,False,,15.83,9.52,6.32,25.8,18.7,3,6,,0,0,0,,,,,,0,,,,65.75,18.66,mean(4),80,2.31,mean(4),67.75,16.17,mean(4),85.75,5.19,mean(4),81.5,9.11,mean(4),67.5,5.57,mean(4)
1886,899,我国民事公益诉讼诉权行使顺位研究,张嘉军[1],中国法学,2025,诉讼法学,77.15,9.89,E1,False,,15.57,8.12,7.45,23.4,16.1,4,6,,0,0,0,,,,,,0,,,,66.25,15.99,mean(4),73.75,16.09,mean(4),80,6.73,mean(4),82,0.0,mean(4),78.25,7.41,mean(4),78.5,2.52,mean(4)
879,900,身份人格权论,刘德良[1],中国法学,2023,民商法学,77.13,9.78,E1,False,,15.52,7.72,7.8,26.3,22.6,4,6,,0,0,0,,,,,,0,,,,61.5,22.65,mean(4),86,2.71,mean(4),80.75,5.62,mean(4),76.25,5.06,mean(4),82.75,1.5,mean(4),74.5,8.81,mean(4)
64,901,个人信息权作为民事权利之证成:以知识产权为参照,吕炳斌[1],中国法学,2019,民商法学,77.07,9.27,E1,False,,14.85,8.58,6.27,22.9,18.1,3,6,,0,0,0,,,,,,0,,,,70,18.06,mean(4),76.5,4.43,mean(4),75.75,10.75,mean(4),80.75,2.99,mean(4),85,0.0,mean(4),52.25,15.2,mean(4)
1471,902,我国司法判决中的宪法援引及其功能——基于已公开判决文书的实证研究,冯健鹏,法学研究,2017,宪法学与行政法学,77.07,8.1,E1,False,,16.67,6.42,10.25,32.3,18.2,5,6,,0,0,0,,,,,,0,,,,60.5,18.19,mean(4),80.5,1.91,mean(4),71.75,5.32,mean(4),81.25,2.99,mean(4),82.5,7.14,mean(4),80.75,2.99,mean(4)
818,903,论法律的法规创造力,王贵松,中国法学,2017,宪法学与行政法学,77.01,8.81,E1,False,,17.35,10.55,6.8,29.5,23.5,3,6,,0,0,0,,,,,,0,,,,69.75,9.5,mean(4),81,3.16,mean(4),56.25,21.75,mean(4),86.75,3.5,mean(4),83.5,1.91,mean(4),70,23.51,mean(4)
1326,904,包需求合同的法理与适用,刘承韪,法学研究,2017,民商法学,77.01,7.15,E1,False,,15.55,7.98,7.57,21.8,16.2,4,6,,0,0,0,,,,,,0,,,,64.75,4.72,mean(4),80,5.89,mean(4),69.25,16.19,mean(4),85.5,5.0,mean(4),78.75,6.5,mean(4),77.5,9.57,mean(4)
1188,905,人工智能时代的法律议论,季卫东[1],法学研究,2019,法学理论,77.0,6.57,E1,False,,14.77,5.9,8.87,28.1,14.5,4,6,,0,0,0,,,,,,0,,,,73.75,9.46,mean(4),82.75,1.5,mean(4),51.5,14.48,mean(4),74,4.24,mean(4),86,2.45,mean(4),82.5,3.32,mean(4)
10,906,“人格物”的司法困境与理论突围,冷传莉,中国法学,2018,民商法学,76.97,9.32,E1,False,,15.63,7.72,7.92,27.0,15.2,4,6,,0,0,0,,,,,,0,,,,62.5,15.2,mean(4),87,6.22,mean(4),63.5,12.77,mean(4),86,5.42,mean(4),79.25,3.77,mean(4),78.25,2.87,mean(4)
794,907,论我国道路交通事故社会救助基金追偿权,李青武[1],中国法学,2019,民商法学,76.97,11.67,E1,False,,20.12,10.8,9.32,38.5,33.7,4,6,1-empty-status,0,0,0,,,,,,0,,,,78,5.72,mean(4),57.5,33.68,mean(4),75.5,13.3,mean(4),83.25,2.75,mean(4),84,4.24,mean(4),69.25,5.06,mean(4)
871,908,责任清单编制规则的法治逻辑,刘启川,中国法学,2018,宪法学与行政法学,76.94,10.04,E1,False,,18.42,9.17,9.25,26.9,12.7,2,6,,0,0,0,,,,,,0,,,,71,12.3,mean(4),68.75,12.74,mean(4),72,4.97,mean(4),85,8.08,mean(4),77,12.06,mean(4),71.25,4.79,mean(4)
1876,909,民法典合同编通则解释中的证据规范研究,"王雷[1,2]",中国法学,2025,诉讼法学,76.94,8.89,E1,False,,16.2,8.35,7.85,26.4,20.8,4,6,,0,0,0,,,,,,0,,,,78.25,5.68,mean(4),60.5,20.76,mean(4),75.5,11.15,mean(4),79.75,3.5,mean(4),81,4.24,mean(4),75.25,4.72,mean(4)
1900,910,民行刑交叉中的高空抛物致损赔偿规则,朱晓峰[1],中国法学,2025,刑法学,76.94,15.39,E1,False,,15.75,13.03,2.72,28.3,27.5,2,6,,0,0,0,,,,,,0,,,,71.25,27.5,mean(4),69.5,14.46,mean(4),72.5,18.93,mean(4),87.75,3.1,mean(4),88,1.63,mean(4),53.75,12.61,mean(4)
110,911,主渠道目标导向下行政复议与行政诉讼衔接关系研究,曹鎏[1],中国法学,2025,宪法学与行政法学,76.88,11.46,E1,False,,15.43,9.42,6.02,30.5,22.5,4,6,,0,0,0,,,,,,0,,,,61.75,22.54,mean(4),83.25,1.5,mean(4),63.5,18.06,mean(4),82,4.69,mean(4),82.5,5.26,mean(4),80,4.4,mean(4)
963,912,刑事司法领域的宪法判断与刑法制度文明,周光权[1],中国社会科学,2022,宪法学与行政法学,76.88,6.04,E1,False,,16.58,5.83,10.75,28.6,21.4,5,6,,0,0,0,,,,,,0,,,,62,5.72,mean(4),79.75,1.71,mean(4),60,21.42,mean(4),87.75,2.06,mean(4),87.75,3.1,mean(4),81.5,1.0,mean(4)
521,913,民法总则设置商法规范的限度及其理论解释,李建伟,中国法学,2016,民商法学,76.85,8.8,E1,False,,13.38,7.65,5.73,22.0,15.9,4,6,,0,0,0,,,,,,0,,,,63,15.9,mean(4),83,3.46,mean(4),68.5,13.3,mean(4),85,2.45,mean(4),77.75,6.13,mean(4),78.25,4.72,mean(4)
350,914,对民事二审中撤回起诉的再认识,王杏飞,中国法学,2017,诉讼法学,76.84,9.51,E1,False,,14.22,8.8,5.42,24.0,15.4,3,6,,0,0,0,,,,,,0,,,,61.5,15.35,mean(4),78,4.69,mean(4),71.75,11.79,mean(4),81.25,3.77,mean(4),77.5,11.73,mean(4),81.25,5.38,mean(4)
1004,915,数字化背景下刑事诉讼权利结构的优化,郑曦[1],中国社会科学,2024,诉讼法学,76.84,11.2,E1,False,,15.58,8.32,7.27,23.1,20.5,4,6,,0,0,0,,,,,,0,,,,65,20.48,mean(4),71,15.64,mean(4),82.75,4.57,mean(4),83.25,4.27,mean(4),81.75,2.87,mean(4),71,2.0,mean(4)
72,916,中国传统司法中的察狱以情及其现代价值,蒋铁初[1],中国法学,2022,刑法学,76.82,13.83,E1,False,,20.77,12.08,8.68,39.7,37.1,3,6,,0,0,0,,,,,,0,,,,79,9.2,mean(4),62.25,37.07,mean(4),65,15.9,mean(4),84.25,4.57,mean(4),83.25,1.5,mean(4),70.5,4.2,mean(4)
285,917,商标法律制度的失衡及其理性回归,杜颖[1],中国法学,2015,知识产权法学,76.79,7.01,E1,False,,13.43,7.13,6.3,23.2,18.5,3,6,,0,0,0,,,,,,0,,,,74.5,3.0,mean(4),83.5,10.38,mean(4),52.5,18.48,mean(4),79,2.0,mean(4),76.5,8.35,mean(4),65.5,0.58,mean(4)
648,918,网络空间中犯罪帮助行为的制裁体系与完善思路,"于志刚[1,2]",中国法学,2016,刑法学,76.79,7.13,E1,False,,14.87,5.93,8.93,19.0,15.1,5,6,1-empty-status,0,0,0,,,,,,0,,,,57.75,15.09,mean(4),72.75,2.22,mean(4),81,6.16,mean(4),85,3.56,mean(4),81,2.0,mean(4),81.75,6.5,mean(4)
707,919,认罪认罚从宽制度视野下的“以审判为中心”,汪海燕[1],中国法学,2023,刑法学,76.79,3.13,E1,False,,11.17,2.98,8.18,22.7,5.1,6,6,,0,0,0,,,,,,0,,,,82.75,5.12,mean(4),78,0.0,mean(4),48,3.56,mean(4),88.25,2.87,mean(4),85.5,3.32,mean(4),69.25,2.99,mean(4)
1792,920,迈向公私合作型行政法,章志远[1],法学研究,2019,宪法学与行政法学,76.79,7.61,E1,False,,12.32,6.37,5.95,25.3,15.5,4,6,,0,0,0,,,,,,0,,,,63.75,13.38,mean(4),78.25,2.87,mean(4),67,15.47,mean(4),81,2.0,mean(4),84,1.63,mean(4),82,2.83,mean(4)
1213,921,作品名称的多重功能与多元保护——兼评反不正当竞争法第6条第3项,彭学龙[1],法学研究,2018,知识产权法学,76.76,8.85,E1,False,,15.1,7.8,7.3,24.0,18.7,3,6,,0,0,0,,,,,,0,,,,71.25,8.5,mean(4),71.25,14.93,mean(4),70.5,18.73,mean(4),82.5,1.0,mean(4),84.75,2.5,mean(4),79,1.15,mean(4)
1624,922,清代州县讼事中的国家与个人——以巴县档案为中心,汪雄涛[1],法学研究,2018,法律史,76.76,7.73,E1,False,,13.85,8.13,5.72,20.3,15.0,3,6,,0,0,0,,,,,,0,,,,63,12.36,mean(4),86,1.41,mean(4),70,10.3,mean(4),84.75,4.72,mean(4),87.5,5.0,mean(4),47.5,15.0,mean(4)
1671,923,秦及汉初逃亡犯罪的刑罚适用和处理程序,张传玺[1],法学研究,2020,刑法学,76.76,10.98,E1,False,,16.9,8.6,8.3,31.8,21.3,3,6,,0,0,0,,,,,,0,,,,63,21.28,mean(4),75,8.52,mean(4),82,9.63,mean(4),82.5,4.12,mean(4),84,4.24,mean(4),73.25,3.95,mean(4)
567,924,环境侵权类型的重构,窦海阳,中国法学,2017,环境与资源保护法学,76.74,8.82,E1,False,,15.08,7.48,7.6,24.2,14.5,4,6,,0,0,0,,,,,,0,,,,71.75,11.9,mean(4),61.25,14.45,mean(4),81,7.35,mean(4),83.75,3.5,mean(4),80.75,3.4,mean(4),64.25,4.35,mean(4)
1627,925,清代讼师贪利形象的多重建构,尤陈俊[1],法学研究,2015,法律史,76.74,8.09,E1,False,,17.57,8.12,9.45,28.4,17.7,4,6,,0,0,0,,,,,,0,,,,79.25,6.75,mean(4),76.75,10.24,mean(4),55,17.68,mean(4),80.75,3.4,mean(4),82.25,3.1,mean(4),58.75,7.5,mean(4)
857,926,证券虚假陈述中审验机构连带责任的厘清与修正,陈洁[1],中国法学,2021,民商法学,76.68,9.0,E1,False,,14.25,7.07,7.18,27.2,18.8,4,6,,0,0,0,,,,,,0,,,,62.25,18.77,mean(4),82.75,3.59,mean(4),73,8.08,mean(4),82.25,3.3,mean(4),78.5,7.0,mean(4),70,1.63,mean(4)
507,927,民法典整体贯彻绿色理念模式研究,徐国栋[1],中国法学,2023,环境与资源保护法学,76.63,5.31,E1,False,,19.75,5.35,14.4,29.1,9.5,5,6,,0,0,0,,,,,,0,,,,74.25,4.35,mean(4),78.25,7.68,mean(4),58.75,9.46,mean(4),79.25,2.99,mean(4),84,1.41,mean(4),73,6.22,mean(4)
791,928,论我国环境公益诉讼的发展方向：基于行政权与司法权关系理论的分析,王明远,中国法学,2016,诉讼法学,76.63,10.95,E1,False,,14.48,7.73,6.75,31.6,29.0,4,6,,0,0,0,,,,,,0,,,,63.25,29.0,mean(4),82,0.0,mean(4),51.75,10.08,mean(4),88.75,1.89,mean(4),83.75,1.89,mean(4),83.25,3.5,mean(4)
828,929,论环境质量标准与环境污染侵权责任的认定,尤明青,中国法学,2017,民商法学,76.63,10.16,E1,False,,17.98,9.85,8.13,28.6,24.4,4,6,1-empty-status,0,0,0,,,,,,0,,,,75.5,5.0,mean(4),60.5,24.45,mean(4),68.25,17.56,mean(4),88,2.16,mean(4),84,4.24,mean(4),64.25,5.68,mean(4)
1488,930,技术侦查证据使用问题研究,程雷[1],法学研究,2018,诉讼法学,76.63,8.7,E1,False,,16.73,7.35,9.38,26.2,19.3,4,6,,0,0,0,,,,,,0,,,,69.5,8.43,mean(4),66,19.25,mean(4),79.25,7.18,mean(4),83.25,4.27,mean(4),81.25,2.99,mean(4),79.5,1.91,mean(4)
1333,931,反思财产法制建设中的“事前研究”方法,冉昊,法学研究,2016,民商法学,76.62,12.56,E1,False,,18.53,12.45,6.08,36.6,23.9,3,6,,0,0,0,,,,,,0,,,,69.25,21.09,mean(4),84.75,4.72,mean(4),52,23.93,mean(4),85.25,2.5,mean(4),85.75,1.5,mean(4),66.25,20.97,mean(4)
1489,932,"技术标准之许可定价规则的""非国家化""——以可比许可法为中心",马一德[1],法学研究,2022,知识产权法学,76.62,9.1,E1,False,,15.98,8.33,7.65,25.2,16.4,3,6,,0,0,0,,,,,,0,,,,62.5,16.36,mean(4),73,8.08,mean(4),81.5,3.42,mean(4),89.25,4.86,mean(4),82.75,4.57,mean(4),58.25,12.61,mean(4)
1916,933,从形式法典化到实质法典化：刑事诉讼法的法典化进阶,步洋洋[1],中国法学,2025,刑法学,76.62,7.95,E1,False,,14.05,6.47,7.58,23.0,16.4,4,6,,0,0,0,,,,,,0,,,,64.25,16.4,mean(4),78,3.27,mean(4),71,9.2,mean(4),85.25,2.5,mean(4),88.25,2.5,mean(4),77.5,4.93,mean(4)
1480,934,我国行政诉讼中的预防性保护,罗智敏[1],法学研究,2020,宪法学与行政法学,76.6,7.59,E1,False,,15.8,6.98,8.82,22.0,14.4,4,6,,0,0,0,,,,,,0,,,,65.25,12.37,mean(4),81,2.58,mean(4),70.25,14.43,mean(4),81.25,2.99,mean(4),85.25,2.5,mean(4),73.25,6.99,mean(4)
189,935,公共健康危机的知识产权法应对,万勇[1],中国法学,2022,知识产权法学,76.59,7.16,E1,False,,13.48,5.33,8.15,26.6,17.4,5,6,,0,0,0,,,,,,0,,,,59.75,17.4,mean(4),85.75,1.71,mean(4),66.5,7.05,mean(4),79,1.15,mean(4),86,1.41,mean(4),80.25,3.3,mean(4)
